physical_distance_cm,frame_count,burst_period,estimated_distance_cm,rtt_ns,rssi_dbm,elapsed_ms
# Starting automated sampling: 5 configs x 1000 samples = 5000 total
# Config 1/5: frame_count=16, burst_period=2
E (6673) wifi:No FTM Measurements received from responder!
W (6674) puara-module: FTM Report received with non-success status: 5
# Timeout after 2006 ms, retrying...
# Timeout after 2001 ms, retrying...
3300,16,2,3930,262,-63,344
3300,16,2,3960,264,-63,308
3300,16,2,3900,260,-62,827
3300,16,2,4005,267,-62,297
3300,16,2,3930,262,-63,821
3300,16,2,3930,262,-62,306
3300,16,2,3930,262,-63,307
3300,16,2,3960,264,-63,308
E (197444) wifi:No FTM Measurements received from responder!
W (197444) puara-module: FTM Report received with non-success status: 5
# Timeout after 2001 ms, retrying...
3300,16,2,3945,263,-63,252
3300,16,2,4065,271,-63,823
3300,16,2,3930,262,-63,805
3300,16,2,3930,262,-63,305
3300,16,2,3960,264,-63,308
3300,16,2,3945,263,-63,325
3300,16,2,3930,262,-63,305
3300,16,2,3960,264,-62,295
3300,16,2,3930,262,-63,316
3300,16,2,3945,263,-63,299
3300,16,2,3915,261,-63,320
3300,16,2,3945,263,-62,816
3300,16,2,3930,262,-63,819
E (205449) wifi:No FTM Measurements received from responder!
W (205449) puara-module: FTM Report received with non-success status: 5
# Timeout after 2001 ms, retrying...
3300,16,2,3945,263,-62,244
3300,16,2,3945,263,-63,306
3300,16,2,3960,264,-63,305
3300,16,2,3960,264,-63,325
E (208608) wifi:No FTM Measurements received from responder!
W (208608) puara-module: FTM Report received with non-success status: 5
# Timeout after 2001 ms, retrying...
3300,16,2,3960,264,-62,236
3300,16,2,3960,264,-62,316
3300,16,2,3960,264,-62,328
3300,16,2,3975,265,-62,288
3300,16,2,3930,262,-63,293
3300,16,2,3915,261,-63,323
3300,16,2,3945,263,-63,818
3300,16,2,3960,264,-63,304
3300,16,2,3960,264,-63,824
3300,16,2,3945,263,-63,303
3300,16,2,3930,262,-63,310
3300,16,2,3975,265,-63,820
3300,16,2,3945,263,-63,815
3300,16,2,3960,264,-63,818
3300,16,2,4005,267,-62,827
3300,16,2,3945,263,-63,300
3300,16,2,3975,265,-62,824
3300,16,2,3945,263,-62,804
3300,16,2,3900,260,-63,317
3300,16,2,3915,261,-63,825
3300,16,2,3945,263,-62,290
3300,16,2,3930,262,-63,319
3300,16,2,3930,262,-63,309
3300,16,2,4080,272,-63,296
